0,0.022670,0.568188,0.401857,0.704764,0.770745,0.772273,0.367291,0.399465,0.619502,0.726762,0.536349,0.773553,0.832216
1,0.033175,0.515807,0.588321,0.380968,0.279902,0.344892,0.293283,0.769498,0.614483,0.554305,0.351907,0.493253,0.545218
2,0.022902,0.599380,0.458252,0.398509,0.266553,0.481201,0.441803,0.516220,0.498304,0.524756,0.458584,0.491055,0.704297
3,0.020255,0.548768,0.606369,0.563003,0.515263,0.475841,0.550218,0.642807,0.714216,0.618188,0.267657,0.472974,0.502865
4,0.057808,0.561386,0.301979,0.651289,0.525251,0.534048,0.378545,0.208712,0.254540,0.780562,0.652933,0.983163,0.316231
5,0.027137,0.672986,0.813633,0.519026,0.430442,0.505805,0.842786,0.319749,0.362418,0.469788,0.531342,0.493631,0.357570
6,0.035099,0.397065,0.330429,0.579429,0.701781,0.360048,0.308740,0.534427,0.250413,0.222661,0.312828,0.721482,0.421615
7,0.026019,0.644128,0.826824,0.808611,0.739825,0.646900,0.699407,0.757821,0.772965,0.651819,0.537533,0.456492,0.257982
8,0.020107,0.613244,0.702826,0.541598,0.388373,0.331981,0.324246,0.513017,0.810161,0.764053,0.626784,0.365631,0.522760
9,0.019242,0.612390,0.559115,0.635298,0.612426,0.471185,0.412775,0.535924,0.839890,0.510530,0.450752,0.312867,0.236137
10,0.014430,0.816000,0.742255,0.810618,0.450694,0.125920,0.155777,0.228100,0.393932,0.586876,0.735315,0.653004,0.585264
11,0.018206,0.716995,0.231166,0.252402,0.491635,0.513277,0.695404,0.701440,0.604746,0.644078,0.971033,0.627972,0.363284
12,0.039737,0.439030,0.435643,0.465651,0.557289,0.783438,0.880133,0.675443,0.427182,0.376349,0.379152,0.409800,0.465184
13,0.035028,0.192293,0.241883,0.719478,0.552014,0.932839,0.775183,0.481063,0.384588,0.438719,0.502538,0.242045,0.244849
14,0.014692,0.522861,0.579001,0.696863,0.857857,0.702622,0.455122,0.383249,0.438641,0.687070,0.962955,0.745943,0.619023
15,0.078795,0.623257,0.548084,0.516143,0.594876,0.789735,0.920491,0.730286,0.471438,0.194878,0.464429,0.573530,0.723379
16,0.013791,0.532245,0.432465,0.622225,0.691863,0.882822,0.448385,0.342368,0.464135,0.855958,0.512990,0.417463,0.535257
17,0.024492,0.573738,0.723011,0.852043,0.915459,0.567420,0.219105,0.279935,0.316385,0.682977,0.795183,0.405768,0.264772
18,0.023114,0.431228,0.494850,0.476921,0.590626,0.632029,0.598553,0.602279,0.642720,0.793779,0.837010,0.626817,0.585438
19,0.021254,0.469851,0.550168,0.712557,0.858940,0.742723,0.565689,0.488926,0.572318,0.697855,0.790701,0.663432,0.537014
20,0.019609,0.534186,0.724343,0.902921,0.807160,0.609999,0.487088,0.523863,0.614848,0.735470,0.672581,0.573646,0.491742
21,0.025754,0.215113,0.391107,0.583413,0.801796,0.830182,0.757998,0.719593,0.640723,0.556584,0.414825,0.333828,0.301872
22,0.017950,0.269210,0.387899,0.778406,0.959881,0.514930,0.314975,0.284338,0.348092,0.518614,0.751728,0.538642,0.347896
23,0.026996,0.426314,0.482302,0.311325,0.225446,0.194106,0.227560,0.412938,0.776969,0.577758,0.327919,0.279319,0.325920
24,0.077992,0.194847,0.250199,0.719704,0.682360,0.517023,0.403537,0.393004,0.480326,0.339472,0.203104,0.187004,0.004486
25,0.031607,0.340438,0.213050,0.246681,0.447848,0.821335,0.557271,0.588291,0.547922,0.700514,0.592167,0.701534,0.476747
26,0.043944,0.674533,0.539425,0.370902,0.493214,0.586918,0.739084,0.268393,0.885430,0.802046,0.770056,0.778774,0.836478
27,0.045610,0.625442,0.719680,0.776402,0.722715,0.631767,0.453329,0.601626,0.712894,0.782917,0.754619,0.658706,0.141479
28,0.064167,0.304947,0.254570,0.246235,0.770103,0.600264,0.744011,0.487499,0.398430,0.604436,0.439175,0.450374,0.768133
29,0.018676,0.394507,0.289739,0.428567,0.677891,0.750144,0.740684,0.450107,0.397213,0.374452,0.513180,0.677400,0.498906
30,0.106407,0.711089,0.907919,0.531021,0.257370,0.241256,0.279098,0.423140,0.768596,0.650807,0.448258,0.388089,0.446881
31,0.028811,0.559680,0.688781,0.992737,0.585797,0.327578,0.269389,0.325697,0.529860,0.867938,0.628744,0.504579,0.472821
32,0.046878,0.483458,0.711840,0.510306,0.339416,0.269711,0.320876,0.544678,0.801446,0.619302,0.320967,0.279062,0.318372
33,0.036649,0.805970,0.722365,0.619865,0.529543,0.608711,0.814314,0.936423,0.637434,0.373641,0.315794,0.358015,0.551340
34,0.019114,0.627286,0.727528,0.801912,0.764874,0.695904,0.651161,0.691208,0.739605,0.764355,0.684400,0.604835,0.217257
35,0.105759,0.925520,0.459128,0.408769,0.453392,0.300899,0.379792,0.920972,0.480390,0.330987,0.452558,0.809454,0.735930
36,0.041427,0.277511,0.344381,0.617368,0.806313,0.594851,0.368383,0.331875,0.408720,0.667071,0.767601,0.491220,0.310070
37,0.042675,0.382585,0.620201,0.603670,0.399209,0.339657,0.386333,0.356317,0.508528,0.511691,0.419233,0.351879,0.357067
38,0.065740,0.440634,0.466835,0.320413,0.350387,0.882287,0.363802,0.340927,0.347113,0.252154,0.305200,0.676722,0.639117
39,0.016213,0.341795,0.594997,0.773509,0.660086,0.479160,0.337339,0.366198,0.459834,0.623631,0.586548,0.432327,0.393127
40,0.034239,0.494854,0.724536,0.704509,0.908772,0.756056,0.597024,0.747274,0.781904,0.404863,0.799560,0.592691,0.403042
41,0.038888,0.098403,0.156781,0.758692,0.208186,0.171987,0.251705,0.960366,0.359686,0.428017,0.572305,0.077473,0.046461
42,0.059849,0.898655,0.723623,0.525400,0.456386,0.514727,0.590387,0.690002,0.622825,0.554255,0.502609,0.592124,0.786994
43,0.043357,0.435996,0.969241,0.373753,0.283374,0.307986,0.972228,0.415992,0.218839,0.181156,0.211782,0.575464,0.418703
44,0.041884,0.217937,0.240374,0.265286,0.824162,0.363824,0.224112,0.242932,0.774832,0.657235,0.739100,0.599252,0.327553
45,0.034010,0.448342,0.414322,0.586316,0.356772,0.358034,0.670204,0.484102,0.492966,0.719965,0.397585,0.388417,0.812694
46,0.028329,0.895794,0.517662,0.463876,0.341691,0.439755,0.614370,0.560962,0.270192,0.432844,0.470909,0.471247,0.564096
47,0.020980,0.312716,0.470390,0.730095,0.907335,0.674649,0.612384,0.485618,0.323198,0.569293,0.856581,0.845973,0.522851
48,0.032415,0.450447,0.666107,0.668129,0.814599,0.756406,0.910004,0.938588,0.755556,0.844144,0.774807,0.521652,0.443162
49,0.018149,0.680595,0.534999,0.446336,0.505218,0.668713,0.802144,0.692934,0.523101,0.176718,0.494216,0.644814,0.775592
50,0.025550,0.391625,0.468122,0.696487,0.836544,0.496484,0.291949,0.255427,0.307124,0.492915,0.712957,0.579686,0.445668
51,0.038237,0.262443,0.271878,0.398745,0.557199,0.668980,0.460863,0.347478,0.359180,0.515576,0.689953,0.535167,0.351894
52,0.034081,0.207319,0.567747,0.634597,0.720944,0.800023,0.891620,0.915049,0.875730,0.781792,0.743158,0.672125,0.600254
53,0.054040,0.341983,0.272861,0.482978,0.539687,0.252500,0.178060,0.132799,0.613081,0.777736,0.699244,0.518861,0.351330
54,0.018709,0.489409,0.562063,0.498742,0.402267,0.396323,0.500069,0.756628,0.698045,0.233383,0.212610,0.263906,0.337294
55,0.054678,0.541253,0.235802,0.294842,0.787681,0.442647,0.307342,0.273507,0.774810,0.675793,0.739753,0.799794,0.803776
56,0.024360,0.351044,0.772170,0.579622,0.516489,0.605774,0.450090,0.502083,0.370485,0.529438,0.266831,0.335188,0.295174
57,0.065401,0.731332,0.387026,0.531273,0.794841,0.795343,0.766315,0.415204,0.422317,0.162542,0.303476,0.552232,0.772759
58,0.045810,0.230635,0.247677,0.385765,0.784483,0.751000,0.567807,0.445084,0.476524,0.662230,0.850442,0.624544,0.297928
59,0.019933,0.297944,0.288545,0.379815,0.814634,0.882323,0.390541,0.013581,0.252821,0.306966,0.497810,0.682777,0.407524
60,0.019740,0.315327,0.752400,0.503148,0.497922,0.548480,0.707402,0.601790,0.924375,0.565311,0.296270,0.209070,0.322904
61,0.028429,0.384468,0.336422,0.486342,0.300352,0.333858,0.459854,0.801256,0.171641,0.127402,0.134368,0.116267,0.515713
62,0.061245,0.448570,0.596245,0.719219,0.791742,0.596239,0.331495,0.436389,0.502788,0.749138,0.630352,0.471331,0.463357
63,0.097072,0.496809,0.426395,0.552124,0.440493,0.711285,0.606061,0.516318,0.384199,0.391647,0.357303,0.450664,0.533838
64,0.080517,0.866860,0.192872,0.128673,0.156106,0.463248,0.411787,0.415830,0.594377,0.155666,0.101397,0.092739,0.128065
65,0.046783,0.276493,0.202017,0.332579,0.912468,0.642789,0.752241,0.166597,0.234009,0.272265,0.261605,0.962175,0.352204
66,0.022412,0.328901,0.299379,0.326839,0.866120,0.287131,0.313033,0.482494,0.675908,0.373931,0.288800,0.320629,0.994006
67,0.022667,0.147081,0.132708,0.230414,0.932597,0.418320,0.362722,0.367130,0.937714,0.395244,0.412615,0.655833,0.340101
68,0.054410,0.468293,0.416115,0.488660,0.556963,0.611335,0.465204,0.343603,0.304531,0.369397,0.707915,0.923482,0.745590
69,0.049414,0.211310,0.259644,0.346584,0.948973,0.645233,0.253686,0.091564,0.096551,0.164699,0.587346,0.744530,0.700066
70,0.035943,0.650141,0.568541,0.524281,0.499908,0.457477,0.121940,0.528065,0.628266,0.744530,0.799144,0.789387,0.721438
71,0.046729,0.548323,0.493297,0.292753,0.490504,0.483003,0.436464,0.411602,0.410871,0.455056,0.548167,0.623058,0.598768
72,0.030353,0.883523,0.710940,0.469090,0.428233,0.427417,0.442876,0.471462,0.428744,0.416411,0.256119,0.523523,0.770621
73,0.089846,0.612779,0.848635,0.686630,0.492211,0.490821,0.675417,0.831082,0.642162,0.403478,0.047632,0.290723,0.405294
74,0.080810,0.389743,0.554634,0.652839,0.543607,0.474826,0.434469,0.496880,0.548475,0.616307,0.470512,0.345447,0.313497
75,0.030898,0.469706,0.585489,0.806850,0.948344,0.744505,0.570345,0.523345,0.632030,0.815166,0.884469,0.697765,0.512623
76,0.062015,0.560097,0.676133,0.801897,0.795554,0.688580,0.626316,0.571254,0.554991,0.553309,0.499504,0.151434,0.474427
77,0.023302,0.731825,0.741847,0.669016,0.713741,0.515861,0.559020,0.351736,0.605954,0.639311,0.722103,0.727623,0.732491
78,0.036558,0.378694,0.255566,0.238618,0.309209,0.686517,0.915232,0.529711,0.349266,0.315846,0.420929,0.620054,0.731670
79,0.030994,0.343425,0.375423,0.544320,0.825328,0.749451,0.824711,0.607376,0.412650,0.200435,0.231100,0.530433,0.989712
80,0.015937,0.571612,0.942625,0.692184,0.590306,0.435757,0.449778,0.481441,0.773608,0.654399,0.403596,0.412816,0.647604
81,0.018138,0.574680,0.392328,0.352096,0.420227,0.546648,0.711454,0.658186,0.601425,0.555709,0.677387,0.769133,0.787107
82,0.175303,0.421473,0.412173,0.328978,0.206035,0.602089,0.762823,0.561858,0.239453,0.307666,0.179457,0.223426,0.491150
83,0.021080,0.370965,0.823932,0.808711,0.505413,0.288570,0.418595,0.814552,0.617581,0.230181,0.283556,0.214956,0.576458
84,0.017435,0.473588,0.327998,0.692870,0.870370,0.667904,0.493014,0.216334,0.385217,0.232791,0.698409,0.640173,0.539401
85,0.023433,0.612434,0.591771,0.583206,0.479399,0.528631,0.218001,0.512773,0.546180,0.592567,0.586163,0.613610,0.609861
86,0.028021,0.879335,0.339144,0.275878,0.175970,0.481878,0.417283,0.084750,0.679419,0.037996,0.064998,0.381131,0.307195
87,0.027586,0.199484,0.384309,0.456160,0.477857,0.702634,0.738952,0.885419,0.724563,0.623342,0.843751,0.402771,0.589082
88,0.023246,0.432092,0.298243,0.278528,0.125300,0.477373,0.652147,0.593885,0.524895,0.498836,0.637031,0.766619,0.603737
89,0.056538,0.419293,0.729857,0.924840,0.550738,0.304948,0.188343,0.155348,0.369549,0.666231,0.552282,0.404288,0.342968
90,0.055716,0.962865,0.291872,0.199052,0.193779,0.231206,0.598757,0.478457,0.325046,0.232453,0.226410,0.303678,0.799170
91,0.018008,0.449145,0.733342,0.674767,0.686149,0.558692,0.553481,0.748643,0.640962,0.734877,0.281312,0.312586,0.383675
92,0.028333,0.512473,0.463972,0.412756,0.463768,0.574910,0.660963,0.586177,0.479537,0.396125,0.435102,0.490130,0.550490
93,0.016129,0.428499,0.720361,0.698339,0.561070,0.427491,0.016068,0.475269,0.633483,0.714441,0.589186,0.521978,0.503549
94,0.022037,0.699951,0.662859,0.563415,0.114193,0.156525,0.145940,0.438046,0.864584,0.959078,0.475050,0.475345,0.295191
95,0.066824,0.412751,0.354251,0.258013,0.448181,0.960875,0.854732,0.659900,0.262804,0.726188,0.980926,0.579431,0.436815
