1250
98368.754928
0.000000,0.000000,0.000000,0.160000,0.000000
0.000000,0.000000,0.000000,0.400000,0.000000
0.000000,0.000000,0.000000,0.640000,0.000000
0.000000,0.000000,0.000000,0.800000,0.000000
0.000000,0.000000,0.000000,1.040000,0.000000
0.000000,0.000000,0.000000,1.600000,0.000000
0.000000,0.000000,0.000000,2.720000,0.000000
0.000000,0.000000,0.000000,3.440000,0.000000
0.000000,0.000000,0.000000,4.080000,0.000000
0.000000,0.000000,0.000000,4.640000,0.000000
0.000000,0.000000,0.000000,5.840000,0.000000
0.000000,0.000000,0.000000,7.600000,0.000000
0.000000,0.000000,0.000000,8.480000,0.000000
0.000000,0.000000,0.000000,9.680000,0.000000
0.000000,0.000000,0.000000,11.040000,0.000000
0.000000,0.000000,0.000000,12.320000,0.000000
0.000000,0.000000,0.000000,14.000000,0.000000
0.000000,0.000000,0.000000,15.920000,0.000000
0.000000,0.000000,0.000000,17.120000,0.000000
0.000000,0.000000,0.000000,18.560000,0.000000
0.000000,0.000000,0.000000,20.240000,0.000000
0.000000,0.000000,0.000000,21.840000,0.000000
0.000000,0.000000,0.000000,23.280000,0.000000
0.000000,0.000000,0.000000,25.520000,0.000000
0.000000,0.000000,0.000000,27.280000,0.000000
0.000000,0.000000,0.000000,28.800000,0.000000
0.000000,0.000000,0.000000,31.040000,0.000000
0.000000,0.000000,0.000000,33.680000,0.000000
0.000000,0.000000,0.000000,35.440000,0.000000
0.000000,0.000000,0.000000,37.040000,0.000000
0.000000,0.000000,0.000000,38.800000,0.000000
0.000000,0.000000,0.000000,40.960000,0.000000
0.000000,0.000000,0.000000,43.200000,0.000000
0.000000,0.000000,0.000000,45.280000,0.000000
0.000000,0.000000,0.000000,47.360000,0.000000
0.000000,0.000000,0.000000,50.160000,0.000000
0.000000,0.000000,0.000000,52.400000,0.000000
0.000000,0.000000,0.000000,54.400000,0.000000
0.000000,0.000000,0.000000,57.120000,0.000000
0.000000,0.000000,0.000000,58.480000,0.081967
0.000000,0.000000,0.000000,60.160000,0.163934
0.000000,0.000000,0.000000,61.840000,0.163934
0.000000,0.000000,0.000000,64.480000,0.163934
0.000000,0.000000,0.000000,66.320000,0.163934
8.160000,0.000000,0.000000,68.080000,0.163934
16.240000,0.080000,0.000000,70.640000,0.245902
24.160000,0.240000,0.000000,72.240000,0.245902
30.480000,0.240000,0.000000,74.800000,0.245902
39.120000,0.240000,0.000000,76.400000,0.245902
46.240000,0.240000,0.000000,78.240000,0.245902
55.600000,0.320000,0.000000,79.920000,0.245902
63.440000,0.320000,0.000000,81.760000,0.409836
69.120000,0.400000,0.000000,83.040000,0.573770
76.000000,0.640000,0.000000,84.320000,0.655738
81.920000,1.040000,0.000000,86.000000,0.737705
85.840000,1.120000,0.000000,87.440000,0.819672
89.280000,1.360000,0.000000,88.960000,0.901639
92.160000,1.760000,0.000000,90.160000,1.147541
94.800000,2.400000,0.000000,91.920000,1.229508
96.160000,2.960000,0.000000,93.760000,1.475410
97.520000,3.600000,0.000000,94.960000,1.885246
98.560000,4.400000,0.000000,96.160000,2.213115
98.880000,5.120000,0.000000,96.880000,2.704918
99.040000,6.080000,0.000000,97.520000,2.786885
99.600000,7.360000,0.000000,98.000000,3.196721
99.840000,8.800000,0.000000,98.560000,3.688525
99.920000,10.560000,0.000000,98.720000,4.344262
99.920000,11.520000,0.000000,98.800000,5.573770
100.000000,12.720000,0.000000,99.200000,6.475410
100.000000,13.600000,0.000000,99.360000,7.131148
100.000000,14.800000,0.000000,99.440000,7.622951
100.000000,16.880000,0.000000,99.680000,8.114754
100.000000,18.320000,0.000000,99.760000,8.442623
100.000000,20.240000,0.000000,99.840000,9.426230
100.000000,21.680000,0.000000,99.920000,10.409836
100.000000,23.200000,0.000000,100.000000,11.475410
100.000000,25.280000,0.000000,100.000000,12.868852
100.000000,27.280000,0.000000,100.000000,14.426230
100.000000,30.000000,0.000000,100.000000,15.573770
100.000000,32.560000,0.000000,100.000000,16.967213
100.000000,35.920000,0.000000,100.000000,18.278689
100.000000,38.720000,0.000000,100.000000,19.836066
100.000000,42.160000,0.000000,100.000000,20.819672
100.000000,45.040000,0.081633,100.000000,22.540984
100.000000,49.200000,0.244898,100.000000,23.934426
100.000000,53.680000,0.489796,100.000000,25.491803
100.000000,58.560000,0.816327,100.000000,27.868852
100.000000,64.880000,0.979592,100.000000,30.245902
100.000000,69.840000,1.061224,100.000000,32.786885
100.000000,74.400000,2.040816,100.000000,36.065574
100.000000,78.480000,4.000000,100.000000,39.016393
100.000000,83.600000,6.040816,100.000000,42.868852
100.000000,88.240000,8.000000,100.000000,47.459016
100.000000,91.680000,10.857143,100.000000,51.721311
100.000000,94.560000,14.775510,100.000000,57.377049
100.000000,97.120000,21.142857,100.000000,63.852459
100.000000,98.400000,29.795918,100.000000,69.672131
100.000000,99.600000,46.122449,100.000000,76.639344
100.000000,100.000000,67.102041,100.000000,81.967213
100.000000,100.000000,100.000000,100.000000,100.000000
